id,folio,fecha,hora,cantidad,clave,descripcion,precio,categoria,mes,dia,ano,weekday,hora,time_of_day,sales
5345,3681,11:27.0,11:11:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,16,2025,Thursday,11,Manana,30
5346,3681,11:27.0,11:11:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,16,2025,Thursday,11,Manana,13.5
5347,3682,28:51.0,11:28:00,1,601,DESAYUNO BASICO,85,COMBOS,January,16,2025,Thursday,11,Manana,25.5
5348,3682,28:51.0,11:28:00,1,702,ARANDANO,5,TOPINGS,January,16,2025,Thursday,11,Manana,1.5
5349,3683,06:56.0,12:06:00,1,702,ARANDANO,5,TOPINGS,January,16,2025,Thursday,12,Tarde,1.5
5350,3683,06:56.0,12:06:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,16,2025,Thursday,12,Tarde,30
5351,3683,06:56.0,12:06:00,1,208,WAFLE ESPECIAL,90,ALIMENTOS,January,16,2025,Thursday,12,Tarde,27
5352,3684,07:37.0,12:07:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,16,2025,Thursday,12,Tarde,30
5353,3685,27:09.0,13:27:00,1,601,DESAYUNO BASICO,85,COMBOS,January,16,2025,Thursday,13,Tarde,25.5
5354,3687,05:03.0,14:05:00,1,204,CREPA DULCE,85,ALIMENTOS,January,16,2025,Thursday,14,Tarde,25.5
5355,3688,40:23.0,14:40:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,16,2025,Thursday,14,Tarde,30
5356,3689,57:01.0,08:57:00,1,702,ARANDANO,5,TOPINGS,January,17,2025,Friday,8,Manana,1.5
5357,3689,57:01.0,08:57:00,1,701,NUEZ,5,TOPINGS,January,17,2025,Friday,8,Manana,1.5
5358,3689,57:01.0,08:57:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,17,2025,Friday,8,Manana,30
5359,3691,37:28.0,09:37:00,1,403,BOWL,95,BEBIDAS FRIAS,January,17,2025,Friday,9,Manana,28.5
5360,3692,47:47.0,09:47:00,1,509,COLAGENO,50,EXTRAS,January,17,2025,Friday,9,Manana,15
5361,3692,47:47.0,09:47:00,1,406,JUGO BETABEL,65,BEBIDAS FRIAS,January,17,2025,Friday,9,Manana,19.5
5362,3692,47:47.0,09:47:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,17,2025,Friday,9,Manana,30
5363,3693,50:15.0,09:50:00,1,601,DESAYUNO BASICO,85,COMBOS,January,17,2025,Friday,9,Manana,25.5
5364,3694,13:12.0,11:13:00,1,702,ARANDANO,5,TOPINGS,January,17,2025,Friday,11,Manana,1.5
5365,3694,13:12.0,11:13:00,1,701,NUEZ,5,TOPINGS,January,17,2025,Friday,11,Manana,1.5
5366,3694,13:12.0,11:13:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,17,2025,Friday,11,Manana,19.5
5367,3695,10:28.0,12:10:00,1,512,LIFTOFF,45,EXTRAS,January,17,2025,Friday,12,Tarde,13.5
5368,3695,10:28.0,12:10:00,1,513,TE,25,EXTRAS,January,17,2025,Friday,12,Tarde,7.5
5369,3695,10:28.0,12:10:00,1,202,PANINNI,85,ALIMENTOS,January,17,2025,Friday,12,Tarde,25.5
5370,3695,10:28.0,12:10:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,17,2025,Friday,12,Tarde,19.5
5371,3696,14:52.0,12:14:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,17,2025,Friday,12,Tarde,30
5372,3697,25:35.0,12:25:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,17,2025,Friday,12,Tarde,19.5
5373,3697,25:35.0,12:25:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,17,2025,Friday,12,Tarde,19.5
5374,3698,25:06.0,13:25:00,1,202,PANINNI,85,ALIMENTOS,January,17,2025,Friday,13,Tarde,25.5
5375,3699,51:54.0,13:51:00,1,207,PONCHE CUCHARADA,30,EXTRAS,January,17,2025,Friday,13,Tarde,9
5376,3699,51:54.0,13:51:00,1,801,VASO Y TAPA,5,DESECHABLE,January,17,2025,Friday,13,Tarde,1.5
5377,3700,57:29.0,14:57:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,17,2025,Friday,14,Tarde,30
5378,3701,01:22.0,15:01:00,1,402,MEGATE,50,BEBIDAS FRIAS,January,17,2025,Friday,15,Tarde,15
5379,3701,01:22.0,15:01:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,17,2025,Friday,15,Tarde,13.5
5380,3701,01:22.0,15:01:00,1,518,NITEWORKS,56,EXTRAS,January,17,2025,Friday,15,Tarde,16.8
5381,3702,21:15.0,09:21:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,100,COMBOS,January,18,2025,Saturday,9,Manana,30
5382,3703,28:04.0,09:28:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,18,2025,Saturday,9,Manana,30
5383,3703,28:04.0,09:28:00,1,509,COLAGENO,50,EXTRAS,January,18,2025,Saturday,9,Manana,15
5384,3704,32:01.0,09:32:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,18,2025,Saturday,9,Manana,30
5385,3705,10:38.0,10:10:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,18,2025,Saturday,10,Manana,13.5
5386,3706,33:19.0,10:33:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,January,18,2025,Saturday,10,Manana,28.5
5387,3707,45:14.0,10:45:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,18,2025,Saturday,10,Manana,19.5
5388,3708,51:07.0,10:51:00,1,706,FRUTA,5,TOPINGS,January,18,2025,Saturday,10,Manana,1.5
5389,3708,51:07.0,10:51:00,1,706,FRUTA,5,TOPINGS,January,18,2025,Saturday,10,Manana,1.5
5390,3708,51:07.0,10:51:00,1,701,NUEZ,5,TOPINGS,January,18,2025,Saturday,10,Manana,1.5
5391,3708,51:07.0,10:51:00,1,701,NUEZ,5,TOPINGS,January,18,2025,Saturday,10,Manana,1.5
5392,3708,51:07.0,10:51:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,18,2025,Saturday,10,Manana,30
5393,3708,51:07.0,10:51:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,18,2025,Saturday,10,Manana,30
5394,3708,51:07.0,10:51:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,18,2025,Saturday,10,Manana,30
5395,3709,04:11.0,11:04:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,18,2025,Saturday,11,Manana,19.5
5396,3709,04:11.0,11:04:00,1,514,PROTEINA CHOCOLATE,20,EXTRAS,January,18,2025,Saturday,11,Manana,6
5397,3710,05:38.0,11:05:00,1,202,PANINNI,85,ALIMENTOS,January,18,2025,Saturday,11,Manana,25.5
5398,3711,07:28.0,11:07:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,18,2025,Saturday,11,Manana,30
5399,3712,13:08.0,11:13:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,18,2025,Saturday,11,Manana,30
5400,3712,13:08.0,11:13:00,1,701,NUEZ,5,TOPINGS,January,18,2025,Saturday,11,Manana,1.5
5401,3713,22:13.0,11:22:00,1,205,WAFLE,75,ALIMENTOS,January,18,2025,Saturday,11,Manana,22.5
5402,3714,40:00.0,11:40:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,18,2025,Saturday,11,Manana,30
5403,3715,41:09.0,11:41:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,18,2025,Saturday,11,Manana,13.5
5404,3716,47:00.0,11:47:00,1,514,PROTEINA CHOCOLATE,20,EXTRAS,January,18,2025,Saturday,11,Manana,6
5405,3716,47:00.0,11:47:00,1,702,ARANDANO,5,TOPINGS,January,18,2025,Saturday,11,Manana,1.5
5406,3716,47:00.0,11:47:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,18,2025,Saturday,11,Manana,19.5
5407,3717,21:49.0,12:21:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,18,2025,Saturday,12,Tarde,19.5
5408,3718,29:37.0,12:29:00,1,202,PANINNI,85,ALIMENTOS,January,18,2025,Saturday,12,Tarde,25.5
5409,3719,33:58.0,12:33:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,18,2025,Saturday,12,Tarde,19.5
5410,3719,33:58.0,12:33:00,1,508,PROTEINA VAINILLA,20,EXTRAS,January,18,2025,Saturday,12,Tarde,6
5411,3720,24:17.0,13:24:00,1,202,PANINNI,85,ALIMENTOS,January,18,2025,Saturday,13,Tarde,25.5
5412,3721,45:34.0,14:45:00,1,513,TE,25,EXTRAS,January,18,2025,Saturday,14,Tarde,7.5
5413,3721,45:34.0,14:45:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,18,2025,Saturday,14,Tarde,19.5
5414,3721,45:34.0,14:45:00,1,512,LIFTOFF,45,EXTRAS,January,18,2025,Saturday,14,Tarde,13.5
5415,3721,45:34.0,14:45:00,1,202,PANINNI,85,ALIMENTOS,January,18,2025,Saturday,14,Tarde,25.5
5416,3721,45:34.0,14:45:00,1,402,MEGATE,50,BEBIDAS FRIAS,January,18,2025,Saturday,14,Tarde,15
5417,3722,39:57.0,09:39:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,January,19,2025,Sunday,9,Manana,28.5
5418,3723,45:56.0,09:45:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,19,2025,Sunday,9,Manana,19.5
5419,3724,54:56.0,09:54:00,1,402,MEGATE,50,BEBIDAS FRIAS,January,19,2025,Sunday,9,Manana,15
5420,3725,11:36.0,10:11:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,19,2025,Sunday,10,Manana,30
5421,3725,11:36.0,10:11:00,1,509,COLAGENO,50,EXTRAS,January,19,2025,Sunday,10,Manana,15
5422,3726,21:18.0,10:21:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,19,2025,Sunday,10,Manana,30
5423,3727,22:30.0,11:22:00,1,202,PANINNI,85,ALIMENTOS,January,19,2025,Sunday,11,Manana,25.5
5424,3728,46:05.0,11:46:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,19,2025,Sunday,11,Manana,30
5425,3729,02:23.0,12:02:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,19,2025,Sunday,12,Tarde,13.5
5426,3730,03:34.0,12:03:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,19,2025,Sunday,12,Tarde,13.5
5427,3730,03:34.0,12:03:00,1,704,CREMA DE MANI,10,TOPINGS,January,19,2025,Sunday,12,Tarde,3
5428,3730,03:34.0,12:03:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,100,COMBOS,January,19,2025,Sunday,12,Tarde,30
5429,3730,03:34.0,12:03:00,1,205,WAFLE,75,ALIMENTOS,January,19,2025,Sunday,12,Tarde,22.5
5430,3731,09:09.0,12:09:00,1,205,WAFLE,75,ALIMENTOS,January,19,2025,Sunday,12,Tarde,22.5
5431,3731,09:09.0,12:09:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,19,2025,Sunday,12,Tarde,13.5
5432,3732,12:10.0,12:12:00,1,601,DESAYUNO BASICO,85,COMBOS,January,19,2025,Sunday,12,Tarde,25.5
5433,3733,17:10.0,12:17:00,1,503,ALOE TAPA,10,EXTRAS,January,19,2025,Sunday,12,Tarde,3
5434,3733,17:10.0,12:17:00,1,503,ALOE TAPA,10,EXTRAS,January,19,2025,Sunday,12,Tarde,3
5435,3733,17:10.0,12:17:00,1,503,ALOE TAPA,10,EXTRAS,January,19,2025,Sunday,12,Tarde,3
5436,3733,17:10.0,12:17:00,1,503,ALOE TAPA,10,EXTRAS,January,19,2025,Sunday,12,Tarde,3
5437,3733,17:10.0,12:17:00,1,503,ALOE TAPA,10,EXTRAS,January,19,2025,Sunday,12,Tarde,3
5438,3733,17:10.0,12:17:00,1,503,ALOE TAPA,10,EXTRAS,January,19,2025,Sunday,12,Tarde,3
5439,3734,25:09.0,12:25:00,1,406,JUGO BETABEL,65,BEBIDAS FRIAS,January,19,2025,Sunday,12,Tarde,19.5
5440,3734,25:09.0,12:25:00,1,706,FRUTA,5,TOPINGS,January,19,2025,Sunday,12,Tarde,1.5
5441,3735,38:37.0,12:38:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,19,2025,Sunday,12,Tarde,13.5
5442,3735,38:37.0,12:38:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,19,2025,Sunday,12,Tarde,13.5
5443,3736,47:24.0,12:47:00,1,202,PANINNI,85,ALIMENTOS,January,19,2025,Sunday,12,Tarde,25.5
5444,3737,58:25.0,13:58:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,19,2025,Sunday,13,Tarde,13.5
5445,3738,25:53.0,15:25:00,1,402,MEGATE,50,BEBIDAS FRIAS,January,19,2025,Sunday,15,Tarde,15
5446,3739,28:45.0,15:28:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,19,2025,Sunday,15,Tarde,19.5
5447,3740,31:55.0,15:31:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,19,2025,Sunday,15,Tarde,13.5
5448,3740,31:55.0,15:31:00,1,518,NITEWORKS,56,EXTRAS,January,19,2025,Sunday,15,Tarde,16.8
5449,3740,31:55.0,15:31:00,1,402,MEGATE,50,BEBIDAS FRIAS,January,19,2025,Sunday,15,Tarde,15
5450,3741,25:22.0,10:25:00,1,702,ARANDANO,5,TOPINGS,January,20,2025,Monday,10,Manana,1.5
5451,3741,25:22.0,10:25:00,1,701,NUEZ,5,TOPINGS,January,20,2025,Monday,10,Manana,1.5
5452,3741,25:22.0,10:25:00,1,601,DESAYUNO BASICO,85,COMBOS,January,20,2025,Monday,10,Manana,25.5
5453,3742,38:21.0,10:38:00,1,614,DESAYUNO CON PROTEINA CHO,100,COMBOS,January,20,2025,Monday,10,Manana,30
5454,3742,38:21.0,10:38:00,1,701,NUEZ,5,TOPINGS,January,20,2025,Monday,10,Manana,1.5
5455,3743,38:56.0,10:38:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,20,2025,Monday,10,Manana,13.5
5456,3744,18:25.0,12:18:00,1,601,DESAYUNO BASICO,85,COMBOS,January,20,2025,Monday,12,Tarde,25.5
5457,3745,44:40.0,12:44:00,1,601,DESAYUNO BASICO,85,COMBOS,January,20,2025,Monday,12,Tarde,25.5
5458,3746,47:44.0,12:47:00,1,513,TE,25,EXTRAS,January,20,2025,Monday,12,Tarde,7.5
5459,3746,47:44.0,12:47:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,20,2025,Monday,12,Tarde,13.5
5460,3746,47:44.0,12:47:00,1,402,MEGATE,50,BEBIDAS FRIAS,January,20,2025,Monday,12,Tarde,15
5461,3747,08:03.0,13:08:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,20,2025,Monday,13,Tarde,30
5462,3748,10:47.0,13:10:00,1,512,LIFTOFF,45,EXTRAS,January,20,2025,Monday,13,Tarde,13.5
5463,3749,03:15.0,14:03:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,20,2025,Monday,14,Tarde,30
5464,3750,24:15.0,14:24:00,1,512,LIFTOFF,45,EXTRAS,January,20,2025,Monday,14,Tarde,13.5
5465,3750,24:15.0,14:24:00,1,512,LIFTOFF,45,EXTRAS,January,20,2025,Monday,14,Tarde,13.5
5466,3750,24:15.0,14:24:00,1,513,TE,25,EXTRAS,January,20,2025,Monday,14,Tarde,7.5
5467,3750,24:15.0,14:24:00,1,513,TE,25,EXTRAS,January,20,2025,Monday,14,Tarde,7.5
5468,3750,24:15.0,14:24:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,20,2025,Monday,14,Tarde,19.5
5469,3750,24:15.0,14:24:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,20,2025,Monday,14,Tarde,19.5
5470,3752,27:09.0,14:27:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,20,2025,Monday,14,Tarde,30
5471,3753,43:01.0,14:43:00,1,601,DESAYUNO BASICO,85,COMBOS,January,20,2025,Monday,14,Tarde,25.5
5472,3753,43:01.0,14:43:00,1,601,DESAYUNO BASICO,85,COMBOS,January,20,2025,Monday,14,Tarde,25.5
5473,3753,43:01.0,14:43:00,1,601,DESAYUNO BASICO,85,COMBOS,January,20,2025,Monday,14,Tarde,25.5
5474,3753,43:01.0,14:43:00,1,601,DESAYUNO BASICO,85,COMBOS,January,20,2025,Monday,14,Tarde,25.5
5475,3753,43:01.0,14:43:00,1,601,DESAYUNO BASICO,85,COMBOS,January,20,2025,Monday,14,Tarde,25.5
5476,3754,47:48.0,14:47:00,1,202,PANINNI,85,ALIMENTOS,January,20,2025,Monday,14,Tarde,25.5
5477,3755,47:28.0,09:47:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,21,2025,Tuesday,9,Manana,30
5478,3755,47:28.0,09:47:00,1,509,COLAGENO,50,EXTRAS,January,21,2025,Tuesday,9,Manana,15
5479,3756,20:07.0,10:20:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,100,COMBOS,January,21,2025,Tuesday,10,Manana,30
5480,3756,20:07.0,10:20:00,1,207,PONCHE CUCHARADA,30,EXTRAS,January,21,2025,Tuesday,10,Manana,9
5481,3757,53:27.0,10:53:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,21,2025,Tuesday,10,Manana,30
5482,3758,29:00.0,11:29:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,21,2025,Tuesday,11,Manana,19.5
5483,3759,39:12.0,11:39:00,1,702,ARANDANO,5,TOPINGS,January,21,2025,Tuesday,11,Manana,1.5
5484,3759,39:12.0,11:39:00,1,508,PROTEINA VAINILLA,20,EXTRAS,January,21,2025,Tuesday,11,Manana,6
5485,3759,39:12.0,11:39:00,1,701,NUEZ,5,TOPINGS,January,21,2025,Tuesday,11,Manana,1.5
5486,3759,39:12.0,11:39:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,21,2025,Tuesday,11,Manana,19.5
5487,3760,47:01.0,11:47:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,21,2025,Tuesday,11,Manana,13.5
5488,3762,18:31.0,13:18:00,1,512,LIFTOFF,45,EXTRAS,January,21,2025,Tuesday,13,Tarde,13.5
5489,3762,18:31.0,13:18:00,1,513,TE,25,EXTRAS,January,21,2025,Tuesday,13,Tarde,7.5
5490,3763,43:41.0,13:43:00,1,202,PANINNI,85,ALIMENTOS,January,21,2025,Tuesday,13,Tarde,25.5
5491,3764,56:00.0,13:56:00,1,614,DESAYUNO CON PROTEINA CHO,100,COMBOS,January,21,2025,Tuesday,13,Tarde,30
5492,3765,02:55.0,14:02:00,1,202,PANINNI,85,ALIMENTOS,January,21,2025,Tuesday,14,Tarde,25.5
5493,3766,33:12.0,14:33:00,1,513,TE,25,EXTRAS,January,21,2025,Tuesday,14,Tarde,7.5
5494,3766,33:12.0,14:33:00,1,513,TE,25,EXTRAS,January,21,2025,Tuesday,14,Tarde,7.5
5495,3766,33:12.0,14:33:00,1,512,LIFTOFF,45,EXTRAS,January,21,2025,Tuesday,14,Tarde,13.5
5496,3766,33:12.0,14:33:00,1,512,LIFTOFF,45,EXTRAS,January,21,2025,Tuesday,14,Tarde,13.5
5497,3766,33:12.0,14:33:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,21,2025,Tuesday,14,Tarde,19.5
5498,3766,33:12.0,14:33:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,21,2025,Tuesday,14,Tarde,19.5
5499,3767,34:42.0,14:34:00,1,514,PROTEINA CHOCOLATE,20,EXTRAS,January,21,2025,Tuesday,14,Tarde,6
5500,3767,34:42.0,14:34:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,21,2025,Tuesday,14,Tarde,19.5
5501,3767,34:42.0,14:34:00,1,514,PROTEINA CHOCOLATE,20,EXTRAS,January,21,2025,Tuesday,14,Tarde,6
5502,3767,34:42.0,14:34:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,21,2025,Tuesday,14,Tarde,19.5
5503,3768,28:49.0,09:28:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,22,2025,Wednesday,9,Manana,13.5
5504,3769,07:08.0,10:07:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,22,2025,Wednesday,10,Manana,19.5
5505,3770,24:36.0,10:24:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,22,2025,Wednesday,10,Manana,19.5
5506,3771,55:21.0,10:55:00,1,202,PANINNI,85,ALIMENTOS,January,22,2025,Wednesday,10,Manana,25.5
5507,3772,01:34.0,11:01:00,1,702,ARANDANO,5,TOPINGS,January,22,2025,Wednesday,11,Manana,1.5
5508,3772,01:34.0,11:01:00,1,706,FRUTA,5,TOPINGS,January,22,2025,Wednesday,11,Manana,1.5
5509,3772,01:34.0,11:01:00,1,702,ARANDANO,5,TOPINGS,January,22,2025,Wednesday,11,Manana,1.5
5510,3772,01:34.0,11:01:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,22,2025,Wednesday,11,Manana,30
5511,3772,01:34.0,11:01:00,1,601,DESAYUNO BASICO,85,COMBOS,January,22,2025,Wednesday,11,Manana,25.5
5512,3773,02:48.0,11:02:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,22,2025,Wednesday,11,Manana,13.5
5513,3773,02:48.0,11:02:00,1,704,CREMA DE MANI,10,TOPINGS,January,22,2025,Wednesday,11,Manana,3
5514,3773,02:48.0,11:02:00,1,205,WAFLE,75,ALIMENTOS,January,22,2025,Wednesday,11,Manana,22.5
5515,3774,28:52.0,11:28:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,22,2025,Wednesday,11,Manana,30
5516,3775,30:48.0,11:30:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,22,2025,Wednesday,11,Manana,30
5517,3776,59:07.0,11:59:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,22,2025,Wednesday,11,Manana,30
5518,3776,59:07.0,11:59:00,1,706,FRUTA,5,TOPINGS,January,22,2025,Wednesday,11,Manana,1.5
5519,3777,44:52.0,13:44:00,1,201,SANDWICH DE AVENA,80,ALIMENTOS,January,22,2025,Wednesday,13,Tarde,24
5520,3778,49:27.0,13:49:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,22,2025,Wednesday,13,Tarde,30
5521,3779,57:09.0,13:57:00,1,512,LIFTOFF,45,EXTRAS,January,22,2025,Wednesday,13,Tarde,13.5
5522,3779,57:09.0,13:57:00,1,513,TE,25,EXTRAS,January,22,2025,Wednesday,13,Tarde,7.5
5523,3781,45:45.0,14:45:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,22,2025,Wednesday,14,Tarde,13.5
5524,3784,52:41.0,09:52:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,23,2025,Thursday,9,Manana,13.5
5525,3784,52:41.0,09:52:00,1,509,COLAGENO,50,EXTRAS,January,23,2025,Thursday,9,Manana,15
5526,3785,53:44.0,09:53:00,1,512,LIFTOFF,45,EXTRAS,January,23,2025,Thursday,9,Manana,13.5
5527,3785,53:44.0,09:53:00,1,513,TE,25,EXTRAS,January,23,2025,Thursday,9,Manana,7.5
5528,3786,54:26.0,09:54:00,1,503,ALOE TAPA,10,EXTRAS,January,23,2025,Thursday,9,Manana,3
5529,3786,54:26.0,09:54:00,1,503,ALOE TAPA,10,EXTRAS,January,23,2025,Thursday,9,Manana,3
5530,3786,54:26.0,09:54:00,1,503,ALOE TAPA,10,EXTRAS,January,23,2025,Thursday,9,Manana,3
5531,3786,54:26.0,09:54:00,1,402,MEGATE,50,BEBIDAS FRIAS,January,23,2025,Thursday,9,Manana,15
5532,3787,56:14.0,09:56:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,23,2025,Thursday,9,Manana,13.5
5533,3790,14:31.0,11:14:00,1,601,DESAYUNO BASICO,85,COMBOS,January,23,2025,Thursday,11,Manana,25.5
5534,3790,14:31.0,11:14:00,1,702,ARANDANO,5,TOPINGS,January,23,2025,Thursday,11,Manana,1.5
5535,3792,32:26.0,11:32:00,1,201,SANDWICH DE AVENA,80,ALIMENTOS,January,23,2025,Thursday,11,Manana,24
5536,3793,33:34.0,11:33:00,1,202,PANINNI,85,ALIMENTOS,January,23,2025,Thursday,11,Manana,25.5
5537,3794,49:53.0,11:49:00,1,402,MEGATE,50,BEBIDAS FRIAS,January,23,2025,Thursday,11,Manana,15
5538,3795,06:27.0,12:06:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,23,2025,Thursday,12,Tarde,30
5539,3796,07:33.0,12:07:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,23,2025,Thursday,12,Tarde,30
5540,3797,13:46.0,13:13:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,23,2025,Thursday,13,Tarde,19.5
5541,3797,13:46.0,13:13:00,1,516,PROTEINA FRUTOS ROJOS,20,EXTRAS,January,23,2025,Thursday,13,Tarde,6
5542,3798,15:54.0,13:15:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,23,2025,Thursday,13,Tarde,13.5
5543,3799,20:33.0,13:20:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,23,2025,Thursday,13,Tarde,13.5
5544,3800,21:06.0,13:21:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,23,2025,Thursday,13,Tarde,30
5545,3801,17:16.0,14:17:00,1,205,WAFLE,75,ALIMENTOS,January,23,2025,Thursday,14,Tarde,22.5
5546,3801,17:16.0,14:17:00,1,515,PROTEINA CACAHUATE,20,EXTRAS,January,23,2025,Thursday,14,Tarde,6
5547,3801,17:16.0,14:17:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,23,2025,Thursday,14,Tarde,19.5
5548,3803,47:24.0,14:47:00,1,202,PANINNI,85,ALIMENTOS,January,23,2025,Thursday,14,Tarde,25.5
5549,3804,51:11.0,14:51:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,23,2025,Thursday,14,Tarde,19.5
5550,3804,51:11.0,14:51:00,1,201,SANDWICH DE AVENA,80,ALIMENTOS,January,23,2025,Thursday,14,Tarde,24
5551,3804,51:11.0,14:51:00,1,201,SANDWICH DE AVENA,80,ALIMENTOS,January,23,2025,Thursday,14,Tarde,24
5552,3805,08:21.0,09:08:00,1,702,ARANDANO,5,TOPINGS,January,24,2025,Friday,9,Manana,1.5
5553,3805,08:21.0,09:08:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,24,2025,Friday,9,Manana,30
5554,3805,08:21.0,09:08:00,1,701,NUEZ,5,TOPINGS,January,24,2025,Friday,9,Manana,1.5
5555,3805,08:21.0,09:08:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,24,2025,Friday,9,Manana,30
